Time,Aruco,x,y,z,ms,Lable
00:18.6,,,,,18600,DO_NOT_USE
00:18.6,,,,,18633.33333,DO_NOT_USE
00:18.7,,,,,18666.66667,DO_NOT_USE
00:18.7,,,,,18700,DO_NOT_USE
00:18.7,,,,,18733.33333,DO_NOT_USE
00:18.8,,,,,18766.66667,DO_NOT_USE
00:18.8,,,,,18800,DO_NOT_USE
00:18.8,,,,,18833.33333,DO_NOT_USE
00:18.9,,,,,18866.66667,DO_NOT_USE
00:18.9,,,,,18900,DO_NOT_USE
00:18.9,,,,,18933.33333,DO_NOT_USE
00:19.0,,,,,18966.66667,DO_NOT_USE
00:19.0,,,,,19000,DO_NOT_USE
00:19.0,,,,,19033.33333,DO_NOT_USE
00:19.1,,,,,19066.66667,DO_NOT_USE
00:19.1,,,,,19100,DO_NOT_USE
00:19.1,,,,,19133.33333,DO_NOT_USE
00:19.2,,,,,19166.66667,DO_NOT_USE
00:19.2,,,,,19200,DO_NOT_USE
00:19.2,,,,,19233.33333,DO_NOT_USE
00:19.3,,,,,19266.66667,DO_NOT_USE
00:19.3,,,,,19300,DO_NOT_USE
00:19.3,,,,,19333.33333,DO_NOT_USE
00:19.4,,,,,19366.66667,DO_NOT_USE
00:19.4,,,,,19400,DO_NOT_USE
00:19.4,,,,,19433.33333,DO_NOT_USE
00:19.5,,,,,19466.66667,DO_NOT_USE
00:19.5,,,,,19500,DO_NOT_USE
00:19.5,,,,,19533.33333,DO_NOT_USE
00:19.6,,,,,19566.66667,DO_NOT_USE
00:19.6,,,,,19600,DO_NOT_USE
00:19.6,,,,,19633.33333,DO_NOT_USE
00:19.7,,,,,19666.66667,DO_NOT_USE
00:19.7,,,,,19700,DO_NOT_USE
00:19.7,,,,,19733.33333,DO_NOT_USE
00:19.8,,,,,19766.66667,DO_NOT_USE
00:19.8,,,,,19800,DO_NOT_USE
00:19.8,,,,,19833.33333,DO_NOT_USE
00:19.9,,,,,19866.66667,DO_NOT_USE
00:19.9,,,,,19900,DO_NOT_USE
00:19.9,,,,,19933.33333,DO_NOT_USE
00:20.0,,,,,19966.66667,DO_NOT_USE
00:20.0,,,,,20000,DO_NOT_USE
00:20.0,,,,,20033.33333,DO_NOT_USE
00:20.1,,,,,20066.66667,DO_NOT_USE
00:20.1,,,,,20100,DO_NOT_USE
00:20.1,,,,,20133.33333,DO_NOT_USE
00:20.2,,,,,20166.66667,DO_NOT_USE
00:20.2,,,,,20200,DO_NOT_USE
00:20.2,,,,,20233.33333,DO_NOT_USE
00:20.3,,,,,20266.66667,DO_NOT_USE
00:20.3,,,,,20300,DO_NOT_USE
00:20.3,,,,,20333.33333,DO_NOT_USE
00:20.4,,,,,20366.66667,DO_NOT_USE
00:20.4,,,,,20400,DO_NOT_USE
00:20.4,,,,,20433.33333,DO_NOT_USE
00:20.5,,,,,20466.66667,DO_NOT_USE
00:20.5,,,,,20500,DO_NOT_USE
00:20.5,,,,,20533.33333,DO_NOT_USE
00:20.6,,,,,20566.66667,DO_NOT_USE
00:20.6,,,,,20600,DO_NOT_USE
00:20.6,,,,,20633.33333,DO_NOT_USE
00:20.7,,,,,20666.66667,DO_NOT_USE
00:20.7,,,,,20700,DO_NOT_USE
00:20.7,,,,,20733.33333,DO_NOT_USE
00:20.8,,,,,20766.66667,DO_NOT_USE
00:20.8,,,,,20800,DO_NOT_USE
00:20.8,,,,,20833.33333,DO_NOT_USE
00:20.9,,,,,20866.66667,DO_NOT_USE
00:20.9,,,,,20900,DO_NOT_USE
00:20.9,,,,,20933.33333,DO_NOT_USE
00:21.0,,,,,20966.66667,DO_NOT_USE
00:21.0,,,,,21000,DO_NOT_USE
00:21.0,,,,,21033.33333,DO_NOT_USE
00:21.1,,,,,21066.66667,DO_NOT_USE
00:21.1,,,,,21100,DO_NOT_USE
00:21.1,,,,,21133.33333,DO_NOT_USE
00:21.2,,,,,21166.66667,DO_NOT_USE
00:21.2,,,,,21200,DO_NOT_USE
00:21.2,,,,,21233.33333,DO_NOT_USE
00:21.3,,,,,21266.66667,DO_NOT_USE
00:21.3,,,,,21300,DO_NOT_USE
00:21.3,,,,,21333.33333,DO_NOT_USE
00:21.4,,,,,21366.66667,DO_NOT_USE
00:21.4,,,,,21400,DO_NOT_USE
00:21.4,,,,,21433.33333,DO_NOT_USE
00:21.5,,,,,21466.66667,DO_NOT_USE
00:21.5,,,,,21500,DO_NOT_USE
00:21.5,,,,,21533.33333,DO_NOT_USE
00:21.6,,,,,21566.66667,DO_NOT_USE
00:21.6,,,,,21600,DO_NOT_USE
00:21.6,,,,,21633.33333,DO_NOT_USE
00:21.7,,,,,21666.66667,DO_NOT_USE
00:21.7,,,,,21700,DO_NOT_USE
00:21.7,,,,,21733.33333,DO_NOT_USE
00:21.8,,,,,21766.66667,DO_NOT_USE
00:21.8,,,,,21800,DO_NOT_USE
00:21.8,,,,,21833.33333,DO_NOT_USE
00:21.9,,,,,21866.66667,DO_NOT_USE
00:21.9,,,,,21900,DO_NOT_USE
00:21.9,,,,,21933.33333,DO_NOT_USE
00:22.0,,,,,21966.66667,DO_NOT_USE
00:22.0,,,,,22000,DO_NOT_USE
00:22.0,,,,,22033.33333,DO_NOT_USE
00:22.1,,,,,22066.66667,DO_NOT_USE
00:22.1,,,,,22100,DO_NOT_USE
00:22.1,,,,,22133.33333,DO_NOT_USE
00:22.2,,,,,22166.66667,DO_NOT_USE
00:22.2,,,,,22200,DO_NOT_USE
00:22.2,,,,,22233.33333,DO_NOT_USE
00:22.3,,,,,22266.66667,DO_NOT_USE
00:22.3,,,,,22300,DO_NOT_USE
00:22.3,,,,,22333.33333,DO_NOT_USE
00:22.4,,,,,22366.66667,DO_NOT_USE
00:22.4,,,,,22400,DO_NOT_USE
00:22.4,,,,,22433.33333,DO_NOT_USE
00:22.5,,,,,22466.66667,DO_NOT_USE
00:22.5,,,,,22500,DO_NOT_USE
00:22.5,,,,,22533.33333,DO_NOT_USE
00:22.6,,,,,22566.66667,DO_NOT_USE
00:22.6,,,,,22600,DO_NOT_USE
00:22.6,,,,,22633.33333,DO_NOT_USE
00:22.7,,,,,22666.66667,DO_NOT_USE
00:22.7,,,,,22700,DO_NOT_USE
00:22.7,,,,,22733.33333,DO_NOT_USE
00:22.8,,,,,22766.66667,DO_NOT_USE
00:22.8,,,,,22800,DO_NOT_USE
00:22.8,,,,,22833.33333,DO_NOT_USE
00:22.9,,,,,22866.66667,DO_NOT_USE
00:22.9,,,,,22900,DO_NOT_USE
00:22.9,,,,,22933.33333,DO_NOT_USE
00:23.0,,,,,22966.66667,DO_NOT_USE
00:23.0,,,,,23000,DO_NOT_USE
00:23.0,,,,,23033.33333,DO_NOT_USE
00:23.1,,,,,23066.66667,DO_NOT_USE
00:23.1,,,,,23100,DO_NOT_USE
00:23.1,,,,,23133.33333,DO_NOT_USE
00:23.2,,,,,23166.66667,DO_NOT_USE
00:23.2,,,,,23200,DO_NOT_USE
00:23.2,,,,,23233.33333,DO_NOT_USE
00:23.3,,,,,23266.66667,DO_NOT_USE
00:23.3,,,,,23300,DO_NOT_USE
00:23.3,,,,,23333.33333,DO_NOT_USE
00:23.4,,,,,23366.66667,DO_NOT_USE
00:23.4,,,,,23400,DO_NOT_USE
00:23.4,,,,,23433.33333,DO_NOT_USE
00:23.5,,,,,23466.66667,DO_NOT_USE
00:23.5,,,,,23500,DO_NOT_USE
00:23.5,,,,,23533.33333,DO_NOT_USE
00:23.6,,,,,23566.66667,DO_NOT_USE
00:23.6,,,,,23600,DO_NOT_USE
00:23.6,,,,,23633.33333,DO_NOT_USE
00:23.7,,,,,23666.66667,DO_NOT_USE
00:23.7,,,,,23700,DO_NOT_USE
00:23.7,,,,,23733.33333,DO_NOT_USE
00:23.8,,,,,23766.66667,DO_NOT_USE
00:23.8,,,,,23800,DO_NOT_USE
00:23.8,,,,,23833.33333,DO_NOT_USE
00:23.9,,,,,23866.66667,DO_NOT_USE
00:23.9,,,,,23900,DO_NOT_USE
00:23.9,,,,,23933.33333,DO_NOT_USE
00:24.0,,,,,23966.66667,DO_NOT_USE
00:24.0,,,,,24000,DO_NOT_USE
00:24.0,,,,,24033.33333,DO_NOT_USE
00:24.1,,,,,24066.66667,DO_NOT_USE
00:24.1,,,,,24100,DO_NOT_USE
00:24.1,,,,,24133.33333,DO_NOT_USE
00:24.2,,,,,24166.66667,DO_NOT_USE
00:24.2,,,,,24200,DO_NOT_USE
00:24.2,,,,,24233.33333,DO_NOT_USE
00:24.3,,,,,24266.66667,DO_NOT_USE
00:24.3,,,,,24300,DO_NOT_USE
00:24.3,,,,,24333.33333,DO_NOT_USE
00:24.4,,,,,24366.66667,DO_NOT_USE
00:24.4,,,,,24400,DO_NOT_USE
00:24.4,,,,,24433.33333,DO_NOT_USE
00:24.5,,,,,24466.66667,DO_NOT_USE
00:24.5,,,,,24500,DO_NOT_USE
00:24.5,,,,,24533.33333,DO_NOT_USE
00:24.6,,,,,24566.66667,DO_NOT_USE
00:24.6,,,,,24600,DO_NOT_USE
00:24.6,,,,,24633.33333,DO_NOT_USE
00:24.7,,,,,24666.66667,DO_NOT_USE
00:24.7,,,,,24700,DO_NOT_USE
00:24.7,,,,,24733.33333,DO_NOT_USE
00:24.8,,,,,24766.66667,DO_NOT_USE
00:24.8,,,,,24800,DO_NOT_USE
00:24.8,,,,,24833.33333,DO_NOT_USE
00:24.9,,,,,24866.66667,DO_NOT_USE
00:24.9,,,,,24900,DO_NOT_USE
00:24.9,,,,,24933.33333,DO_NOT_USE
00:25.0,,,,,24966.66667,DO_NOT_USE
00:25.0,,,,,25000,DO_NOT_USE
00:25.0,,,,,25033.33333,DO_NOT_USE
00:25.1,,,,,25066.66667,DO_NOT_USE
00:25.1,,,,,25100,DO_NOT_USE
00:25.1,,,,,25133.33333,DO_NOT_USE
00:25.2,,,,,25166.66667,DO_NOT_USE
00:25.2,,,,,25200,DO_NOT_USE
00:25.2,,,,,25233.33333,DO_NOT_USE
00:25.3,,,,,25266.66667,DO_NOT_USE
00:25.3,,,,,25300,DO_NOT_USE
00:25.3,,,,,25333.33333,DO_NOT_USE
00:25.4,,,,,25366.66667,DO_NOT_USE
00:25.4,,,,,25400,DO_NOT_USE
00:25.4,,,,,25433.33333,DO_NOT_USE
00:25.5,,,,,25466.66667,DO_NOT_USE
00:25.5,,,,,25500,DO_NOT_USE
00:25.5,,,,,25533.33333,DO_NOT_USE
00:25.6,,,,,25566.66667,DO_NOT_USE
00:25.6,,,,,25600,DO_NOT_USE
00:25.6,,,,,25633.33333,DO_NOT_USE
00:25.7,,,,,25666.66667,DO_NOT_USE
00:25.7,,,,,25700,DO_NOT_USE
00:25.7,,,,,25733.33333,DO_NOT_USE
00:25.8,,,,,25766.66667,DO_NOT_USE
00:25.8,,,,,25800,DO_NOT_USE
00:25.8,,,,,25833.33333,DO_NOT_USE
00:25.9,,,,,25866.66667,DO_NOT_USE
00:25.9,,,,,25900,DO_NOT_USE
00:25.9,,,,,25933.33333,DO_NOT_USE
00:26.0,,,,,25966.66667,DO_NOT_USE
00:26.0,,,,,26000,DO_NOT_USE
00:26.0,,,,,26033.33333,DO_NOT_USE
00:26.1,,,,,26066.66667,DO_NOT_USE
00:26.1,,,,,26100,DO_NOT_USE
00:26.1,,,,,26133.33333,DO_NOT_USE
00:26.2,,,,,26166.66667,DO_NOT_USE
00:26.2,,,,,26200,DO_NOT_USE
00:26.2,,,,,26233.33333,DO_NOT_USE
00:26.3,,,,,26266.66667,DO_NOT_USE
00:26.3,,,,,26300,DO_NOT_USE
00:26.3,,,,,26333.33333,DO_NOT_USE
00:26.4,,,,,26366.66667,DO_NOT_USE
00:26.4,,,,,26400,DO_NOT_USE
00:26.4,,,,,26433.33333,DO_NOT_USE
00:26.5,,,,,26466.66667,DO_NOT_USE
00:26.5,,,,,26500,DO_NOT_USE
00:26.5,,,,,26533.33333,DO_NOT_USE
00:26.6,,,,,26566.66667,DO_NOT_USE
00:26.6,,,,,26600,DO_NOT_USE
00:26.6,,,,,26633.33333,DO_NOT_USE
00:26.7,,,,,26666.66667,DO_NOT_USE
00:26.7,,,,,26700,DO_NOT_USE
00:26.7,,,,,26733.33333,DO_NOT_USE
00:26.8,,,,,26766.66667,DO_NOT_USE
00:26.8,,,,,26800,DO_NOT_USE
00:26.8,,,,,26833.33333,DO_NOT_USE
00:26.9,,,,,26866.66667,DO_NOT_USE
00:26.9,,,,,26900,DO_NOT_USE
00:26.9,,,,,26933.33333,DO_NOT_USE
00:27.0,,,,,26966.66667,DO_NOT_USE
00:27.0,,,,,27000,DO_NOT_USE
00:27.0,,,,,27033.33333,DO_NOT_USE
00:27.1,,,,,27066.66667,DO_NOT_USE
00:27.1,,,,,27100,DO_NOT_USE
00:27.1,,,,,27133.33333,DO_NOT_USE
00:27.2,,,,,27166.66667,DO_NOT_USE
00:27.2,,,,,27200,DO_NOT_USE
00:27.2,,,,,27233.33333,DO_NOT_USE
00:27.3,,,,,27266.66667,DO_NOT_USE
00:27.3,,,,,27300,DO_NOT_USE
00:27.3,,,,,27333.33333,DO_NOT_USE
00:27.4,,,,,27366.66667,DO_NOT_USE
00:27.4,,,,,27400,DO_NOT_USE
00:27.4,,,,,27433.33333,DO_NOT_USE
00:27.5,,,,,27466.66667,DO_NOT_USE
00:27.5,,,,,27500,DO_NOT_USE
00:27.5,,,,,27533.33333,DO_NOT_USE
00:27.6,,,,,27566.66667,DO_NOT_USE
00:27.6,,,,,27600,DO_NOT_USE
00:27.6,,,,,27633.33333,DO_NOT_USE
00:27.7,,,,,27666.66667,DO_NOT_USE
00:27.7,,,,,27700,DO_NOT_USE
00:27.7,,,,,27733.33333,DO_NOT_USE
00:27.8,,,,,27766.66667,DO_NOT_USE
00:27.8,,,,,27800,DO_NOT_USE
00:27.8,,,,,27833.33333,DO_NOT_USE
00:27.9,,,,,27866.66667,DO_NOT_USE
00:27.9,,,,,27900,DO_NOT_USE
00:27.9,,,,,27933.33333,DO_NOT_USE
00:28.0,,,,,27966.66667,DO_NOT_USE
00:28.0,,,,,28000,DO_NOT_USE
00:28.0,,,,,28033.33333,DO_NOT_USE
00:28.1,,,,,28066.66667,DO_NOT_USE
00:28.1,,,,,28100,DO_NOT_USE
00:28.1,,,,,28133.33333,DO_NOT_USE
00:28.2,,,,,28166.66667,DO_NOT_USE
00:28.2,,,,,28200,DO_NOT_USE
00:28.2,,,,,28233.33333,DO_NOT_USE
00:28.3,,,,,28266.66667,DO_NOT_USE
00:28.3,,,,,28300,DO_NOT_USE
00:28.3,,,,,28333.33333,DO_NOT_USE
00:28.4,,,,,28366.66667,DO_NOT_USE
00:28.4,,,,,28400,DO_NOT_USE
00:28.4,,,,,28433.33333,DO_NOT_USE
00:28.5,,,,,28466.66667,DO_NOT_USE
00:28.5,,,,,28500,DO_NOT_USE
00:28.5,,,,,28533.33333,DO_NOT_USE
00:28.6,,,,,28566.66667,DO_NOT_USE
00:28.6,,,,,28600,DO_NOT_USE
00:28.6,,,,,28633.33333,DO_NOT_USE
00:28.7,,,,,28666.66667,DO_NOT_USE
00:28.7,,,,,28700,DO_NOT_USE
00:28.7,,,,,28733.33333,DO_NOT_USE
00:28.8,,,,,28766.66667,DO_NOT_USE
00:28.8,,,,,28800,DO_NOT_USE
00:28.8,,,,,28833.33333,DO_NOT_USE
00:28.9,,,,,28866.66667,DO_NOT_USE
00:28.9,,,,,28900,DO_NOT_USE
00:28.9,,,,,28933.33333,DO_NOT_USE
00:29.0,,,,,28966.66667,DO_NOT_USE
00:29.0,,,,,29000,DO_NOT_USE
00:29.0,,,,,29033.33333,DO_NOT_USE
00:29.1,,,,,29066.66667,DO_NOT_USE
00:29.1,,,,,29100,DO_NOT_USE
00:29.1,,,,,29133.33333,DO_NOT_USE
00:29.2,,,,,29166.66667,DO_NOT_USE
00:29.2,,,,,29200,DO_NOT_USE
00:29.2,,,,,29233.33333,DO_NOT_USE
00:29.3,,,,,29266.66667,DO_NOT_USE
00:29.3,,,,,29300,DO_NOT_USE
00:29.3,,,,,29333.33333,DO_NOT_USE
00:29.4,,,,,29366.66667,DO_NOT_USE
00:29.4,,,,,29400,DO_NOT_USE
00:29.4,,,,,29433.33333,DO_NOT_USE
00:29.5,,,,,29466.66667,DO_NOT_USE
00:29.5,,,,,29500,DO_NOT_USE
00:29.5,,,,,29533.33333,DO_NOT_USE
00:29.6,,,,,29566.66667,DO_NOT_USE
00:29.6,,,,,29600,DO_NOT_USE
00:29.6,,,,,29633.33333,DO_NOT_USE
00:29.7,,,,,29666.66667,DO_NOT_USE
00:29.7,,,,,29700,DO_NOT_USE
00:29.7,,,,,29733.33333,DO_NOT_USE
00:29.8,,,,,29766.66667,DO_NOT_USE
00:29.8,,,,,29800,DO_NOT_USE
00:29.8,,,,,29833.33333,DO_NOT_USE
00:29.9,,,,,29866.66667,DO_NOT_USE
00:29.9,,,,,29900,DO_NOT_USE
00:29.9,,,,,29933.33333,DO_NOT_USE
00:30.0,,,,,29966.66667,DO_NOT_USE
00:30.0,,,,,30000,DO_NOT_USE
00:30.0,,,,,30033.33333,DO_NOT_USE
00:30.1,,,,,30066.66667,DO_NOT_USE
00:30.1,,,,,30100,DO_NOT_USE
00:30.1,,,,,30133.33333,DO_NOT_USE
00:30.2,,,,,30166.66667,DO_NOT_USE
00:30.2,,,,,30200,DO_NOT_USE
00:30.2,,,,,30233.33333,DO_NOT_USE
00:30.3,,,,,30266.66667,DO_NOT_USE
00:30.3,,,,,30300,DO_NOT_USE
00:30.3,,,,,30333.33333,DO_NOT_USE
00:30.4,,,,,30366.66667,DO_NOT_USE
00:30.4,,,,,30400,DO_NOT_USE
00:30.4,,,,,30433.33333,DO_NOT_USE
00:30.5,,,,,30466.66667,DO_NOT_USE
00:30.5,,,,,30500,DO_NOT_USE
00:30.5,,,,,30533.33333,DO_NOT_USE
00:30.6,,,,,30566.66667,DO_NOT_USE
00:30.6,,,,,30600,DO_NOT_USE
00:30.6,,,,,30633.33333,DO_NOT_USE
00:30.7,,,,,30666.66667,DO_NOT_USE
00:30.7,,,,,30700,DO_NOT_USE
00:30.7,,,,,30733.33333,DO_NOT_USE
00:30.8,,,,,30766.66667,DO_NOT_USE
00:30.8,,,,,30800,DO_NOT_USE
00:30.8,,,,,30833.33333,DO_NOT_USE
00:30.9,,,,,30866.66667,DO_NOT_USE
00:30.9,,,,,30900,DO_NOT_USE
00:30.9,,,,,30933.33333,DO_NOT_USE
00:31.0,,,,,30966.66667,DO_NOT_USE
00:31.0,,,,,31000,DO_NOT_USE
00:31.0,,,,,31033.33333,DO_NOT_USE
00:31.1,,,,,31066.66667,DO_NOT_USE
00:31.1,,,,,31100,DO_NOT_USE
00:31.1,,,,,31133.33333,DO_NOT_USE
00:31.2,,,,,31166.66667,DO_NOT_USE
00:31.2,,,,,31200,DO_NOT_USE
00:31.2,,,,,31233.33333,DO_NOT_USE
00:31.3,,,,,31266.66667,DO_NOT_USE
00:31.3,,,,,31300,DO_NOT_USE
00:31.3,,,,,31333.33333,DO_NOT_USE
00:31.4,,,,,31366.66667,DO_NOT_USE
00:31.4,,,,,31400,DO_NOT_USE
00:31.4,,,,,31433.33333,DO_NOT_USE
00:31.5,,,,,31466.66667,DO_NOT_USE
00:31.5,,,,,31500,DO_NOT_USE
00:31.5,,,,,31533.33333,DO_NOT_USE
00:31.6,,,,,31566.66667,DO_NOT_USE
00:31.6,,,,,31600,DO_NOT_USE
00:31.6,,,,,31633.33333,DO_NOT_USE
00:31.7,,,,,31666.66667,DO_NOT_USE
00:31.7,,,,,31700,DO_NOT_USE
00:31.7,,,,,31733.33333,DO_NOT_USE
00:31.8,,,,,31766.66667,DO_NOT_USE
00:31.8,,,,,31800,DO_NOT_USE
00:31.8,,,,,31833.33333,DO_NOT_USE
00:31.9,,,,,31866.66667,DO_NOT_USE
00:31.9,,,,,31900,DO_NOT_USE
00:31.9,,,,,31933.33333,DO_NOT_USE
00:32.0,,,,,31966.66667,DO_NOT_USE
00:32.0,,,,,32000,DO_NOT_USE
00:32.0,,,,,32033.33333,DO_NOT_USE
00:32.1,,,,,32066.66667,DO_NOT_USE
00:32.1,,,,,32100,DO_NOT_USE
00:32.1,,,,,32133.33333,DO_NOT_USE
00:32.2,,,,,32166.66667,DO_NOT_USE
00:32.2,,,,,32200,DO_NOT_USE
00:32.2,,,,,32233.33333,DO_NOT_USE
00:32.3,,,,,32266.66667,DO_NOT_USE
00:32.3,,,,,32300,DO_NOT_USE
00:32.3,,,,,32333.33333,DO_NOT_USE
00:32.4,,,,,32366.66667,DO_NOT_USE
00:32.4,,,,,32400,DO_NOT_USE
00:32.4,,,,,32433.33333,DO_NOT_USE
00:32.5,,,,,32466.66667,DO_NOT_USE
00:32.5,,,,,32500,DO_NOT_USE
00:32.5,,,,,32533.33333,DO_NOT_USE
00:32.6,,,,,32566.66667,DO_NOT_USE
00:32.6,,,,,32600,DO_NOT_USE
00:32.6,,,,,32633.33333,DO_NOT_USE
00:32.7,,,,,32666.66667,DO_NOT_USE
00:32.7,,,,,32700,DO_NOT_USE
00:32.7,,,,,32733.33333,DO_NOT_USE
00:32.8,,,,,32766.66667,DO_NOT_USE
00:32.8,,,,,32800,DO_NOT_USE
00:32.8,,,,,32833.33333,DO_NOT_USE
00:32.9,,,,,32866.66667,DO_NOT_USE
00:32.9,,,,,32900,DO_NOT_USE
00:32.9,,,,,32933.33333,DO_NOT_USE
00:33.0,,,,,32966.66667,DO_NOT_USE
00:33.0,,,,,33000,DO_NOT_USE
00:33.0,,,,,33033.33333,DO_NOT_USE
00:33.1,,,,,33066.66667,DO_NOT_USE
00:33.1,,,,,33100,DO_NOT_USE
00:33.1,,,,,33133.33333,DO_NOT_USE
00:33.2,,,,,33166.66667,DO_NOT_USE
00:33.2,,,,,33200,DO_NOT_USE
00:33.2,,,,,33233.33333,DO_NOT_USE
00:33.3,,,,,33266.66667,DO_NOT_USE
00:33.3,,,,,33300,DO_NOT_USE
00:33.3,,,,,33333.33333,DO_NOT_USE
00:33.4,,,,,33366.66667,DO_NOT_USE
00:33.4,,,,,33400,DO_NOT_USE
00:33.4,,,,,33433.33333,DO_NOT_USE
00:33.5,,,,,33466.66667,DO_NOT_USE
00:33.5,,,,,33500,DO_NOT_USE
00:33.5,,,,,33533.33333,DO_NOT_USE
00:33.6,,,,,33566.66667,DO_NOT_USE
00:33.6,,,,,33600,DO_NOT_USE
00:33.6,,,,,33633.33333,DO_NOT_USE
00:33.7,,,,,33666.66667,DO_NOT_USE
00:33.7,,,,,33700,DO_NOT_USE
00:33.7,,,,,33733.33333,DO_NOT_USE
00:33.8,,,,,33766.66667,DO_NOT_USE
00:33.8,,,,,33800,DO_NOT_USE
00:33.8,,,,,33833.33333,DO_NOT_USE
00:33.9,,,,,33866.66667,DO_NOT_USE
00:33.9,,,,,33900,DO_NOT_USE
00:33.9,,,,,33933.33333,DO_NOT_USE
00:34.0,,,,,33966.66667,DO_NOT_USE
00:34.0,,,,,34000,DO_NOT_USE
00:34.0,,,,,34033.33333,DO_NOT_USE
00:34.1,,,,,34066.66667,DO_NOT_USE
00:34.1,,,,,34100,DO_NOT_USE
00:34.1,,,,,34133.33333,DO_NOT_USE
00:34.2,,,,,34166.66667,DO_NOT_USE
00:34.2,,,,,34200,DO_NOT_USE
00:34.2,,,,,34233.33333,DO_NOT_USE
00:34.3,,,,,34266.66667,DO_NOT_USE
00:34.3,,,,,34300,DO_NOT_USE
00:34.3,,,,,34333.33333,DO_NOT_USE
00:34.4,,,,,34366.66667,DO_NOT_USE
00:34.4,,,,,34400,DO_NOT_USE
00:34.4,,,,,34433.33333,DO_NOT_USE
00:34.5,,,,,34466.66667,DO_NOT_USE
00:34.5,,,,,34500,DO_NOT_USE
00:34.5,,,,,34533.33333,DO_NOT_USE
00:34.6,,,,,34566.66667,DO_NOT_USE
00:34.6,,,,,34600,DO_NOT_USE
00:34.6,,,,,34633.33333,DO_NOT_USE
00:34.7,,,,,34666.66667,DO_NOT_USE
00:34.7,,,,,34700,DO_NOT_USE
00:34.7,,,,,34733.33333,DO_NOT_USE
00:34.8,,,,,34766.66667,DO_NOT_USE
00:34.8,,,,,34800,DO_NOT_USE
00:34.8,,,,,34833.33333,DO_NOT_USE
00:34.9,,,,,34866.66667,DO_NOT_USE
00:34.9,,,,,34900,DO_NOT_USE
00:34.9,,,,,34933.33333,DO_NOT_USE
00:35.0,,,,,34966.66667,DO_NOT_USE
00:35.0,,,,,35000,DO_NOT_USE
00:35.0,,,,,35033.33333,DO_NOT_USE
00:35.1,,,,,35066.66667,DO_NOT_USE
00:35.1,,,,,35100,DO_NOT_USE
00:35.1,,,,,35133.33333,DO_NOT_USE
00:35.2,,,,,35166.66667,DO_NOT_USE
00:35.2,,,,,35200,DO_NOT_USE
00:35.2,,,,,35233.33333,DO_NOT_USE
00:35.3,,,,,35266.66667,DO_NOT_USE
00:35.3,,,,,35300,DO_NOT_USE
00:35.3,,,,,35333.33333,DO_NOT_USE
00:35.4,,,,,35366.66667,DO_NOT_USE
00:35.4,,,,,35400,DO_NOT_USE
00:35.4,,,,,35433.33333,DO_NOT_USE
00:35.5,,,,,35466.66667,DO_NOT_USE
00:35.5,,,,,35500,DO_NOT_USE
00:35.5,,,,,35533.33333,DO_NOT_USE
00:35.6,,,,,35566.66667,DO_NOT_USE
00:35.6,,,,,35600,DO_NOT_USE
00:35.6,,,,,35633.33333,DO_NOT_USE
00:35.7,,,,,35666.66667,DO_NOT_USE
00:35.7,,,,,35700,DO_NOT_USE
00:35.7,,,,,35733.33333,DO_NOT_USE
00:35.8,,,,,35766.66667,DO_NOT_USE
00:35.8,,,,,35800,DO_NOT_USE
00:35.8,,,,,35833.33333,DO_NOT_USE
00:35.9,,,,,35866.66667,DO_NOT_USE
00:35.9,,,,,35900,DO_NOT_USE
00:35.9,,,,,35933.33333,DO_NOT_USE
00:36.0,,,,,35966.66667,DO_NOT_USE
00:36.0,,,,,36000,DO_NOT_USE
00:36.0,,,,,36033.33333,DO_NOT_USE
00:36.1,,,,,36066.66667,DO_NOT_USE
00:36.1,,,,,36100,DO_NOT_USE
00:36.1,,,,,36133.33333,DO_NOT_USE
00:36.2,,,,,36166.66667,DO_NOT_USE
00:36.2,,,,,36200,DO_NOT_USE
00:36.2,,,,,36233.33333,DO_NOT_USE
00:36.3,,,,,36266.66667,DO_NOT_USE
00:36.3,,,,,36300,DO_NOT_USE
00:36.3,,,,,36333.33333,DO_NOT_USE
00:36.4,,,,,36366.66667,DO_NOT_USE
00:36.4,,,,,36400,DO_NOT_USE
00:36.4,,,,,36433.33333,DO_NOT_USE
00:36.5,,,,,36466.66667,DO_NOT_USE
00:36.5,,,,,36500,DO_NOT_USE
00:36.5,,,,,36533.33333,DO_NOT_USE
00:36.6,,,,,36566.66667,DO_NOT_USE
00:36.6,,,,,36600,DO_NOT_USE
00:36.6,,,,,36633.33333,DO_NOT_USE
00:36.7,,,,,36666.66667,DO_NOT_USE
00:36.7,,,,,36700,DO_NOT_USE
00:36.7,,,,,36733.33333,DO_NOT_USE
00:36.8,,,,,36766.66667,DO_NOT_USE
00:36.8,,,,,36800,DO_NOT_USE
00:36.8,,,,,36833.33333,DO_NOT_USE
00:36.9,,,,,36866.66667,DO_NOT_USE
00:36.9,,,,,36900,DO_NOT_USE
00:36.9,,,,,36933.33333,DO_NOT_USE
00:37.0,,,,,36966.66667,DO_NOT_USE
00:37.0,,,,,37000,DO_NOT_USE
00:37.0,,,,,37033.33333,DO_NOT_USE
00:37.1,,,,,37066.66667,DO_NOT_USE
00:37.1,,,,,37100,DO_NOT_USE
00:37.1,,,,,37133.33333,DO_NOT_USE
00:37.2,,,,,37166.66667,DO_NOT_USE
00:37.2,,,,,37200,DO_NOT_USE
