Time:,Aruco ID,x,y,z,ms,Lable:
00:00:16.133,,,,,16133.3333333333,DO_NOT_USE
00:00:16.167,,,,,16166.6666666666,DO_NOT_USE
00:00:16.200,,,,,16200,DO_NOT_USE
00:00:16.233,,,,,16233.3333333333,DO_NOT_USE
00:00:16.267,,,,,16266.6666666666,DO_NOT_USE
00:00:16.300,,,,,16300,DO_NOT_USE
00:00:16.333,,,,,16333.3333333333,DO_NOT_USE
00:00:16.367,,,,,16366.6666666666,DO_NOT_USE
00:00:16.400,,,,,16400,DO_NOT_USE
00:00:16.433,,,,,16433.3333333333,DO_NOT_USE
00:00:16.467,,,,,16466.6666666666,DO_NOT_USE
00:00:16.500,,,,,16500,DO_NOT_USE
00:00:16.533,,,,,16533.3333333333,DO_NOT_USE
00:00:16.567,,,,,16566.6666666667,DO_NOT_USE
00:00:16.600,,,,,16600,DO_NOT_USE
00:00:16.633,,,,,16633.3333333333,DO_NOT_USE
00:00:16.667,,,,,16666.6666666667,DO_NOT_USE
00:00:16.700,,,,,16700,DO_NOT_USE
00:00:16.733,,,,,16733.3333333333,DO_NOT_USE
00:00:16.767,,,,,16766.6666666667,DO_NOT_USE
00:00:16.800,,,,,16800,DO_NOT_USE
00:00:16.833,,,,,16833.3333333333,DO_NOT_USE
00:00:16.867,,,,,16866.6666666667,DO_NOT_USE
00:00:16.900,,,,,16900,DO_NOT_USE
00:00:16.933,,,,,16933.3333333333,DO_NOT_USE
00:00:16.967,,,,,16966.6666666667,DO_NOT_USE
00:00:17.000,,,,,17000,DO_NOT_USE
00:00:17.033,,,,,17033.3333333333,DO_NOT_USE
00:00:17.067,,,,,17066.6666666667,DO_NOT_USE
00:00:17.100,,,,,17100,DO_NOT_USE
00:00:17.133,,,,,17133.3333333333,DO_NOT_USE
00:00:17.167,,,,,17166.6666666667,DO_NOT_USE
00:00:17.200,,,,,17200,DO_NOT_USE
00:00:17.233,,,,,17233.3333333334,DO_NOT_USE
00:00:17.267,,,,,17266.6666666667,DO_NOT_USE
00:00:17.300,,,,,17300,DO_NOT_USE
00:00:17.333,,,,,17333.3333333334,DO_NOT_USE
00:00:17.367,,,,,17366.6666666667,DO_NOT_USE
00:00:17.400,,,,,17400,DO_NOT_USE
00:00:17.433,,,,,17433.3333333334,DO_NOT_USE
00:00:17.467,,,,,17466.6666666667,DO_NOT_USE
00:00:17.500,,,,,17500,DO_NOT_USE
00:00:17.533,,,,,17533.3333333334,DO_NOT_USE
00:00:17.567,,,,,17566.6666666667,DO_NOT_USE
00:00:17.600,,,,,17600,DO_NOT_USE
00:00:17.633,,,,,17633.3333333334,DO_NOT_USE
00:00:17.667,,,,,17666.6666666667,DO_NOT_USE
00:00:17.700,,,,,17700,DO_NOT_USE
00:00:17.733,,,,,17733.3333333334,DO_NOT_USE
00:00:17.767,,,,,17766.6666666667,DO_NOT_USE
00:00:17.800,,,,,17800,DO_NOT_USE
00:00:17.833,,,,,17833.3333333334,DO_NOT_USE
00:00:17.867,,,,,17866.6666666667,DO_NOT_USE
00:00:17.900,,,,,17900,DO_NOT_USE
00:00:17.933,,,,,17933.3333333334,DO_NOT_USE
00:00:17.967,,,,,17966.6666666667,DO_NOT_USE
00:00:18.000,,,,,18000.0000000001,DO_NOT_USE
00:00:18.033,,,,,18033.3333333334,DO_NOT_USE
00:00:18.067,,,,,18066.6666666667,DO_NOT_USE
00:00:18.100,,,,,18100.0000000001,DO_NOT_USE
00:00:18.133,,,,,18133.3333333334,DO_NOT_USE
00:00:18.167,,,,,18166.6666666667,DO_NOT_USE
00:00:18.200,,,,,18200.0000000001,DO_NOT_USE
00:00:18.233,,,,,18233.3333333334,DO_NOT_USE
00:00:18.267,,,,,18266.6666666667,DO_NOT_USE
00:00:18.300,,,,,18300.0000000001,DO_NOT_USE
00:00:18.333,,,,,18333.3333333334,DO_NOT_USE
00:00:18.367,,,,,18366.6666666667,DO_NOT_USE
00:00:18.400,,,,,18400.0000000001,DO_NOT_USE
00:00:18.433,,,,,18433.3333333334,DO_NOT_USE
00:00:18.467,,,,,18466.6666666667,DO_NOT_USE
00:00:18.500,,,,,18500.0000000001,DO_NOT_USE
00:00:18.533,,,,,18533.3333333334,DO_NOT_USE
00:00:18.567,,,,,18566.6666666667,DO_NOT_USE
00:00:18.600,,,,,18600.0000000001,DO_NOT_USE
00:00:18.633,,,,,18633.3333333334,DO_NOT_USE
00:00:18.667,,,,,18666.6666666668,DO_NOT_USE
00:00:18.700,,,,,18700.0000000001,DO_NOT_USE
00:00:18.733,,,,,18733.3333333334,DO_NOT_USE
00:00:18.767,,,,,18766.6666666668,DO_NOT_USE
00:00:18.800,,,,,18800.0000000001,DO_NOT_USE
00:00:18.833,,,,,18833.3333333334,DO_NOT_USE
00:00:18.867,,,,,18866.6666666668,DO_NOT_USE
00:00:18.900,,,,,18900.0000000001,DO_NOT_USE
00:00:18.933,,,,,18933.3333333334,DO_NOT_USE
00:00:18.967,,,,,18966.6666666668,DO_NOT_USE
00:00:19.000,,,,,19000.0000000001,DO_NOT_USE
00:00:19.033,,,,,19033.3333333334,DO_NOT_USE
00:00:19.067,,,,,19066.6666666668,DO_NOT_USE
00:00:19.100,,,,,19100.0000000001,DO_NOT_USE
00:00:19.133,,,,,19133.3333333334,DO_NOT_USE
00:00:19.167,,,,,19166.6666666668,DO_NOT_USE
00:00:19.200,,,,,19200.0000000001,DO_NOT_USE
00:00:19.233,,,,,19233.3333333334,DO_NOT_USE
00:00:19.267,,,,,19266.6666666668,DO_NOT_USE
00:00:19.300,,,,,19300.0000000001,DO_NOT_USE
00:00:19.333,,,,,19333.3333333335,DO_NOT_USE
00:00:19.367,,,,,19366.6666666668,DO_NOT_USE
00:00:19.400,,,,,19400.0000000001,DO_NOT_USE
00:00:19.433,,,,,19433.3333333335,DO_NOT_USE
00:00:19.467,,,,,19466.6666666668,DO_NOT_USE
00:00:19.500,,,,,19500.0000000001,DO_NOT_USE
00:00:19.533,,,,,19533.3333333335,DO_NOT_USE
00:00:19.567,,,,,19566.6666666668,DO_NOT_USE
00:00:19.600,,,,,19600.0000000001,DO_NOT_USE
00:00:19.633,,,,,19633.3333333335,DO_NOT_USE
00:00:19.667,,,,,19666.6666666668,DO_NOT_USE
00:00:19.700,,,,,19700.0000000001,DO_NOT_USE
00:00:19.733,,,,,19733.3333333335,DO_NOT_USE
00:00:19.767,,,,,19766.6666666668,DO_NOT_USE
00:00:19.800,,,,,19800.0000000001,DO_NOT_USE
00:00:19.833,,,,,19833.3333333335,DO_NOT_USE
00:00:19.867,,,,,19866.6666666668,DO_NOT_USE
00:00:19.900,,,,,19900.0000000001,DO_NOT_USE
00:00:19.933,,,,,19933.3333333335,DO_NOT_USE
00:00:19.967,,,,,19966.6666666668,DO_NOT_USE
00:00:20.000,,,,,20000.0000000001,DO_NOT_USE
00:00:20.033,,,,,20033.3333333335,DO_NOT_USE
00:00:20.067,,,,,20066.6666666668,DO_NOT_USE
00:00:20.100,,,,,20100.0000000002,DO_NOT_USE
00:00:20.133,,,,,20133.3333333335,DO_NOT_USE
00:00:20.167,,,,,20166.6666666668,DO_NOT_USE
00:00:20.200,,,,,20200.0000000002,DO_NOT_USE
00:00:20.233,,,,,20233.3333333335,DO_NOT_USE
00:00:20.267,,,,,20266.6666666668,DO_NOT_USE
00:00:20.300,,,,,20300.0000000002,DO_NOT_USE
00:00:20.333,,,,,20333.3333333335,DO_NOT_USE
00:00:20.367,,,,,20366.6666666668,DO_NOT_USE
00:00:20.400,,,,,20400.0000000002,DO_NOT_USE
00:00:20.433,,,,,20433.3333333335,DO_NOT_USE
00:00:20.467,,,,,20466.6666666668,DO_NOT_USE
00:00:20.500,,,,,20500.0000000002,DO_NOT_USE
00:00:20.533,,,,,20533.3333333335,DO_NOT_USE
00:00:20.567,,,,,20566.6666666668,DO_NOT_USE
00:00:20.600,,,,,20600.0000000002,DO_NOT_USE
00:00:20.633,,,,,20633.3333333335,DO_NOT_USE
00:00:20.667,,,,,20666.6666666669,DO_NOT_USE
00:00:20.700,,,,,20700.0000000002,DO_NOT_USE
00:00:20.733,,,,,20733.3333333335,DO_NOT_USE
00:00:20.767,,,,,20766.6666666669,DO_NOT_USE
00:00:20.800,,,,,20800.0000000002,DO_NOT_USE
00:00:20.833,,,,,20833.3333333335,DO_NOT_USE
00:00:20.867,,,,,20866.6666666669,DO_NOT_USE
00:00:20.900,,,,,20900.0000000002,DO_NOT_USE
00:00:20.933,,,,,20933.3333333335,DO_NOT_USE
00:00:20.967,,,,,20966.6666666669,DO_NOT_USE
00:00:21.000,,,,,21000.0000000002,DO_NOT_USE
00:00:21.033,,,,,21033.3333333335,DO_NOT_USE
00:00:21.067,,,,,21066.6666666669,DO_NOT_USE
00:00:21.100,,,,,21100.0000000002,DO_NOT_USE
00:00:21.133,,,,,21133.3333333335,DO_NOT_USE
00:00:21.167,,,,,21166.6666666669,DO_NOT_USE
00:00:21.200,,,,,21200.0000000002,DO_NOT_USE
00:00:21.233,,,,,21233.3333333335,DO_NOT_USE
00:00:21.267,,,,,21266.6666666669,DO_NOT_USE
00:00:21.300,,,,,21300.0000000002,DO_NOT_USE
00:00:21.333,,,,,21333.3333333336,DO_NOT_USE
00:00:21.367,,,,,21366.6666666669,DO_NOT_USE
00:00:21.400,,,,,21400.0000000002,DO_NOT_USE
00:00:21.433,,,,,21433.3333333336,DO_NOT_USE
00:00:21.467,,,,,21466.6666666669,DO_NOT_USE
00:00:21.500,,,,,21500.0000000002,DO_NOT_USE
00:00:21.533,,,,,21533.3333333336,DO_NOT_USE
00:00:21.567,,,,,21566.6666666669,DO_NOT_USE
00:00:21.600,,,,,21600.0000000002,DO_NOT_USE
00:00:21.633,,,,,21633.3333333336,DO_NOT_USE
00:00:21.667,,,,,21666.6666666669,DO_NOT_USE
00:00:21.700,,,,,21700.0000000002,DO_NOT_USE
00:00:21.733,,,,,21733.3333333336,DO_NOT_USE
00:00:21.767,,,,,21766.6666666669,DO_NOT_USE
00:00:21.800,,,,,21800.0000000002,DO_NOT_USE
00:00:21.833,,,,,21833.3333333336,DO_NOT_USE
00:00:21.867,,,,,21866.6666666669,DO_NOT_USE
00:00:21.900,,,,,21900.0000000002,DO_NOT_USE
00:00:21.933,,,,,21933.3333333336,DO_NOT_USE
00:00:21.967,,,,,21966.6666666669,DO_NOT_USE
00:00:22.000,,,,,22000.0000000002,DO_NOT_USE
00:00:22.033,,,,,22033.3333333336,DO_NOT_USE
00:00:22.067,,,,,22066.6666666669,DO_NOT_USE
00:00:22.100,,,,,22100.0000000003,DO_NOT_USE
00:00:22.133,,,,,22133.3333333336,DO_NOT_USE
00:00:22.167,,,,,22166.6666666669,DO_NOT_USE
00:00:22.200,,,,,22200.0000000003,DO_NOT_USE
00:00:22.233,,,,,22233.3333333336,DO_NOT_USE
00:00:22.267,,,,,22266.6666666669,DO_NOT_USE
00:00:22.300,,,,,22300.0000000003,DO_NOT_USE
00:00:22.333,,,,,22333.3333333336,DO_NOT_USE
00:00:22.367,,,,,22366.6666666669,DO_NOT_USE
00:00:22.400,,,,,22400.0000000003,DO_NOT_USE
00:00:22.433,,,,,22433.3333333336,DO_NOT_USE
00:00:22.467,,,,,22466.6666666669,DO_NOT_USE
00:00:22.500,,,,,22500.0000000003,DO_NOT_USE
00:00:22.533,,,,,22533.3333333336,DO_NOT_USE
00:00:22.567,,,,,22566.6666666669,DO_NOT_USE
00:00:22.600,,,,,22600.0000000003,DO_NOT_USE
00:00:22.633,,,,,22633.3333333336,DO_NOT_USE
00:00:22.667,,,,,22666.6666666669,DO_NOT_USE
00:00:22.700,,,,,22700.0000000003,DO_NOT_USE
00:00:22.733,,,,,22733.3333333336,DO_NOT_USE
00:00:22.767,,,,,22766.666666667,DO_NOT_USE
00:00:22.800,,,,,22800.0000000003,DO_NOT_USE
00:00:22.833,,,,,22833.3333333336,DO_NOT_USE
00:00:22.867,,,,,22866.666666667,DO_NOT_USE
00:00:22.900,,,,,22900.0000000003,DO_NOT_USE
00:00:22.933,,,,,22933.3333333336,DO_NOT_USE
00:00:22.967,,,,,22966.666666667,DO_NOT_USE
00:00:23.000,,,,,23000.0000000003,DO_NOT_USE
00:00:23.033,,,,,23033.3333333336,DO_NOT_USE
00:00:23.067,,,,,23066.666666667,DO_NOT_USE
00:00:23.100,,,,,23100.0000000003,DO_NOT_USE
00:00:23.133,,,,,23133.3333333336,DO_NOT_USE
00:00:23.167,,,,,23166.666666667,DO_NOT_USE
00:00:23.200,,,,,23200.0000000003,DO_NOT_USE
00:00:23.233,,,,,23233.3333333336,DO_NOT_USE
00:00:23.267,,,,,23266.666666667,DO_NOT_USE
00:00:23.300,,,,,23300.0000000003,DO_NOT_USE
00:00:23.333,,,,,23333.3333333336,DO_NOT_USE
00:00:23.367,,,,,23366.666666667,DO_NOT_USE
00:00:23.400,,,,,23400.0000000003,DO_NOT_USE
00:00:23.433,,,,,23433.3333333337,DO_NOT_USE
00:00:23.467,,,,,23466.666666667,DO_NOT_USE
00:00:23.500,,,,,23500.0000000003,DO_NOT_USE
00:00:23.533,,,,,23533.3333333337,DO_NOT_USE
00:00:23.567,,,,,23566.666666667,DO_NOT_USE
00:00:23.600,,,,,23600.0000000003,DO_NOT_USE
00:00:23.633,,,,,23633.3333333337,DO_NOT_USE
00:00:23.667,,,,,23666.666666667,DO_NOT_USE
00:00:23.700,,,,,23700.0000000003,DO_NOT_USE
00:00:23.733,,,,,23733.3333333337,DO_NOT_USE
00:00:23.767,,,,,23766.666666667,DO_NOT_USE
00:00:23.800,,,,,23800.0000000003,DO_NOT_USE
00:00:23.833,,,,,23833.3333333337,DO_NOT_USE
00:00:23.867,,,,,23866.666666667,DO_NOT_USE
00:00:23.900,,,,,23900.0000000003,DO_NOT_USE
00:00:23.933,,,,,23933.3333333337,DO_NOT_USE
00:00:23.967,,,,,23966.666666667,DO_NOT_USE
00:00:24.000,,,,,24000.0000000004,DO_NOT_USE
00:00:24.033,,,,,24033.3333333337,DO_NOT_USE
00:00:24.067,,,,,24066.666666667,DO_NOT_USE
00:00:24.100,,,,,24100.0000000004,DO_NOT_USE
00:00:24.133,,,,,24133.3333333337,DO_NOT_USE
00:00:24.167,,,,,24166.666666667,DO_NOT_USE
00:00:24.200,,,,,24200.0000000004,DO_NOT_USE
00:00:24.233,,,,,24233.3333333337,DO_NOT_USE
00:00:24.267,,,,,24266.666666667,DO_NOT_USE
00:00:24.300,,,,,24300.0000000004,DO_NOT_USE
00:00:24.333,,,,,24333.3333333337,DO_NOT_USE
00:00:24.367,,,,,24366.666666667,DO_NOT_USE
00:00:24.400,,,,,24400.0000000004,DO_NOT_USE
00:00:24.433,,,,,24433.3333333337,DO_NOT_USE
00:00:24.467,,,,,24466.666666667,DO_NOT_USE
00:00:24.500,,,,,24500.0000000004,DO_NOT_USE
00:00:24.533,,,,,24533.3333333337,DO_NOT_USE
00:00:24.567,,,,,24566.666666667,DO_NOT_USE
00:00:24.600,,,,,24600.0000000004,DO_NOT_USE
00:00:24.633,,,,,24633.3333333337,DO_NOT_USE
00:00:24.667,,,,,24666.666666667,DO_NOT_USE
00:00:24.700,,,,,24700.0000000004,DO_NOT_USE
00:00:24.733,,,,,24733.3333333337,DO_NOT_USE
00:00:24.767,,,,,24766.6666666671,DO_NOT_USE
00:00:24.800,,,,,24800.0000000004,DO_NOT_USE
00:00:24.833,,,,,24833.3333333337,DO_NOT_USE
00:00:24.867,,,,,24866.6666666671,DO_NOT_USE
00:00:24.900,,,,,24900.0000000004,DO_NOT_USE
00:00:24.933,,,,,24933.3333333337,DO_NOT_USE
00:00:24.967,,,,,24966.6666666671,DO_NOT_USE
00:00:25.000,,,,,25000.0000000004,DO_NOT_USE
00:00:25.033,,,,,25033.3333333337,DO_NOT_USE
00:00:25.067,,,,,25066.6666666671,DO_NOT_USE
00:00:25.100,,,,,25100.0000000004,DO_NOT_USE
00:00:25.133,,,,,25133.3333333337,DO_NOT_USE
00:00:25.167,,,,,25166.6666666671,DO_NOT_USE
00:00:25.200,,,,,25200.0000000004,DO_NOT_USE
00:00:25.233,,,,,25233.3333333337,DO_NOT_USE
00:00:25.267,,,,,25266.6666666671,DO_NOT_USE
00:00:25.300,,,,,25300.0000000004,DO_NOT_USE
00:00:25.333,,,,,25333.3333333337,DO_NOT_USE
00:00:25.367,,,,,25366.6666666671,DO_NOT_USE
00:00:25.400,,,,,25400.0000000004,DO_NOT_USE
00:00:25.433,,,,,25433.3333333338,DO_NOT_USE
00:00:25.467,,,,,25466.6666666671,DO_NOT_USE
00:00:25.500,,,,,25500.0000000004,DO_NOT_USE
00:00:25.533,,,,,25533.3333333338,DO_NOT_USE
00:00:25.567,,,,,25566.6666666671,DO_NOT_USE
00:00:25.600,,,,,25600.0000000004,DO_NOT_USE
00:00:25.633,,,,,25633.3333333338,DO_NOT_USE
00:00:25.667,,,,,25666.6666666671,DO_NOT_USE
00:00:25.700,,,,,25700.0000000004,DO_NOT_USE
00:00:25.733,,,,,25733.3333333338,DO_NOT_USE
00:00:25.767,,,,,25766.6666666671,DO_NOT_USE
00:00:25.800,,,,,25800.0000000004,DO_NOT_USE
00:00:25.833,,,,,25833.3333333338,DO_NOT_USE
00:00:25.867,,,,,25866.6666666671,DO_NOT_USE
00:00:25.900,,,,,25900.0000000004,DO_NOT_USE
00:00:25.933,,,,,25933.3333333338,DO_NOT_USE
00:00:25.967,,,,,25966.6666666671,DO_NOT_USE
00:00:26.000,,,,,26000.0000000004,DO_NOT_USE
00:00:26.033,,,,,26033.3333333338,DO_NOT_USE
00:00:26.067,,,,,26066.6666666671,DO_NOT_USE
00:00:26.100,,,,,26100.0000000005,DO_NOT_USE
00:00:26.133,,,,,26133.3333333338,DO_NOT_USE
00:00:26.167,,,,,26166.6666666671,DO_NOT_USE
00:00:26.200,,,,,26200.0000000005,DO_NOT_USE
00:00:26.233,,,,,26233.3333333338,DO_NOT_USE
00:00:26.267,,,,,26266.6666666671,DO_NOT_USE
00:00:26.300,,,,,26300.0000000005,DO_NOT_USE
00:00:26.333,,,,,26333.3333333338,DO_NOT_USE
00:00:26.367,,,,,26366.6666666671,DO_NOT_USE
00:00:26.400,,,,,26400.0000000005,DO_NOT_USE
00:00:26.433,,,,,26433.3333333338,DO_NOT_USE
00:00:26.467,,,,,26466.6666666671,DO_NOT_USE
00:00:26.500,,,,,26500.0000000005,DO_NOT_USE
00:00:26.533,,,,,26533.3333333338,DO_NOT_USE
00:00:26.567,,,,,26566.6666666671,DO_NOT_USE
00:00:26.600,,,,,26600.0000000005,DO_NOT_USE
00:00:26.633,,,,,26633.3333333338,DO_NOT_USE
00:00:26.667,,,,,26666.6666666672,DO_NOT_USE
00:00:26.700,,,,,26700.0000000005,DO_NOT_USE
00:00:26.733,,,,,26733.3333333338,DO_NOT_USE
00:00:26.767,,,,,26766.6666666672,DO_NOT_USE
00:00:26.800,,,,,26800.0000000005,DO_NOT_USE
00:00:26.833,,,,,26833.3333333338,DO_NOT_USE
00:00:26.867,,,,,26866.6666666672,DO_NOT_USE
00:00:26.900,,,,,26900.0000000005,DO_NOT_USE
00:00:26.933,,,,,26933.3333333338,DO_NOT_USE
00:00:26.967,,,,,26966.6666666672,DO_NOT_USE
00:00:27.000,,,,,27000.0000000005,DO_NOT_USE
00:00:27.033,,,,,27033.3333333338,DO_NOT_USE
00:00:27.067,,,,,27066.6666666672,DO_NOT_USE
00:00:27.100,,,,,27100.0000000005,DO_NOT_USE
00:00:27.133,,,,,27133.3333333338,DO_NOT_USE
00:00:27.167,,,,,27166.6666666672,DO_NOT_USE
00:00:27.200,,,,,27200.0000000005,DO_NOT_USE
00:00:27.233,,,,,27233.3333333338,DO_NOT_USE
00:00:27.267,,,,,27266.6666666672,DO_NOT_USE
00:00:27.300,,,,,27300.0000000005,DO_NOT_USE
00:00:27.333,,,,,27333.3333333339,DO_NOT_USE
00:00:27.367,,,,,27366.6666666672,DO_NOT_USE
00:00:27.400,,,,,27400.0000000005,DO_NOT_USE
00:00:27.433,,,,,27433.3333333339,DO_NOT_USE
00:00:27.467,,,,,27466.6666666672,DO_NOT_USE
00:00:27.500,,,,,27500.0000000005,DO_NOT_USE
00:00:27.533,,,,,27533.3333333339,DO_NOT_USE
00:00:27.567,,,,,27566.6666666672,DO_NOT_USE
00:00:27.600,,,,,27600.0000000005,DO_NOT_USE
00:00:27.633,,,,,27633.3333333339,DO_NOT_USE
00:00:27.667,,,,,27666.6666666672,DO_NOT_USE
00:00:27.700,,,,,27700.0000000005,DO_NOT_USE
00:00:27.733,,,,,27733.3333333339,DO_NOT_USE
00:00:27.767,,,,,27766.6666666672,DO_NOT_USE
00:00:27.800,,,,,27800.0000000005,DO_NOT_USE
00:00:27.833,,,,,27833.3333333339,DO_NOT_USE
00:00:27.867,,,,,27866.6666666672,DO_NOT_USE
00:00:27.900,,,,,27900.0000000005,DO_NOT_USE
00:00:27.933,,,,,27933.3333333339,DO_NOT_USE
00:00:27.967,,,,,27966.6666666672,DO_NOT_USE
00:00:28.000,,,,,28000.0000000005,DO_NOT_USE
00:00:28.033,,,,,28033.3333333339,DO_NOT_USE
00:00:28.067,,,,,28066.6666666672,DO_NOT_USE
00:00:28.100,,,,,28100.0000000006,DO_NOT_USE
00:00:28.133,,,,,28133.3333333339,DO_NOT_USE
00:00:28.167,,,,,28166.6666666672,DO_NOT_USE
00:00:28.200,,,,,28200.0000000006,DO_NOT_USE
00:00:28.233,,,,,28233.3333333339,DO_NOT_USE
00:00:28.267,,,,,28266.6666666672,DO_NOT_USE
00:00:28.300,,,,,28300.0000000006,DO_NOT_USE
00:00:28.333,,,,,28333.3333333339,DO_NOT_USE
00:00:28.367,,,,,28366.6666666672,DO_NOT_USE
00:00:28.400,,,,,28400.0000000006,DO_NOT_USE
00:00:28.433,,,,,28433.3333333339,DO_NOT_USE
00:00:28.467,,,,,28466.6666666672,DO_NOT_USE
00:00:28.500,,,,,28500.0000000006,DO_NOT_USE
00:00:28.533,,,,,28533.3333333339,DO_NOT_USE
00:00:28.567,,,,,28566.6666666672,DO_NOT_USE
00:00:28.600,,,,,28600.0000000006,DO_NOT_USE
00:00:28.633,,,,,28633.3333333339,DO_NOT_USE
00:00:28.667,,,,,28666.6666666672,DO_NOT_USE
00:00:28.700,,,,,28700.0000000006,DO_NOT_USE
00:00:28.733,,,,,28733.3333333339,DO_NOT_USE
00:00:28.767,,,,,28766.6666666673,DO_NOT_USE
00:00:28.800,,,,,28800.0000000006,DO_NOT_USE
00:00:28.833,,,,,28833.3333333339,DO_NOT_USE
00:00:28.867,,,,,28866.6666666673,DO_NOT_USE
00:00:28.900,,,,,28900.0000000006,DO_NOT_USE
00:00:28.933,,,,,28933.3333333339,DO_NOT_USE
00:00:28.967,,,,,28966.6666666673,DO_NOT_USE
00:00:29.000,,,,,29000.0000000006,DO_NOT_USE
00:00:29.033,,,,,29033.3333333339,DO_NOT_USE
00:00:29.067,,,,,29066.6666666673,DO_NOT_USE
00:00:29.100,,,,,29100.0000000006,DO_NOT_USE
00:00:29.133,,,,,29133.3333333339,DO_NOT_USE
00:00:29.167,,,,,29166.6666666673,DO_NOT_USE
00:00:29.200,,,,,29200.0000000006,DO_NOT_USE
00:00:29.233,,,,,29233.3333333339,DO_NOT_USE
00:00:29.267,,,,,29266.6666666673,DO_NOT_USE
00:00:29.300,,,,,29300.0000000006,DO_NOT_USE
00:00:29.333,,,,,29333.3333333339,DO_NOT_USE
00:00:29.367,,,,,29366.6666666673,DO_NOT_USE
00:00:29.400,,,,,29400.0000000006,DO_NOT_USE
00:00:29.433,,,,,29433.333333334,DO_NOT_USE
00:00:29.467,,,,,29466.6666666673,DO_NOT_USE
00:00:29.500,,,,,29500.0000000006,DO_NOT_USE
00:00:29.533,,,,,29533.333333334,DO_NOT_USE
00:00:29.567,,,,,29566.6666666673,DO_NOT_USE
00:00:29.600,,,,,29600.0000000006,DO_NOT_USE
00:00:29.633,,,,,29633.333333334,DO_NOT_USE
00:00:29.667,,,,,29666.6666666673,DO_NOT_USE
00:00:29.700,,,,,29700.0000000006,DO_NOT_USE
00:00:29.733,,,,,29733.333333334,DO_NOT_USE
00:00:29.767,,,,,29766.6666666673,DO_NOT_USE
00:00:29.800,,,,,29800.0000000006,DO_NOT_USE
00:00:29.833,,,,,29833.333333334,DO_NOT_USE
00:00:29.867,,,,,29866.6666666673,DO_NOT_USE
00:00:29.900,,,,,29900.0000000006,DO_NOT_USE
00:00:29.933,,,,,29933.333333334,DO_NOT_USE
00:00:29.967,,,,,29966.6666666673,DO_NOT_USE
00:00:30.000,,,,,30000.0000000007,DO_NOT_USE
00:00:30.033,,,,,30033.333333334,DO_NOT_USE
00:00:30.067,,,,,30066.6666666673,DO_NOT_USE
00:00:30.100,,,,,30100.0000000007,DO_NOT_USE
00:00:30.133,,,,,30133.333333334,DO_NOT_USE
00:00:30.167,,,,,30166.6666666673,DO_NOT_USE
00:00:30.200,,,,,30200.0000000007,DO_NOT_USE
00:00:30.233,,,,,30233.333333334,DO_NOT_USE
00:00:30.267,,,,,30266.6666666673,DO_NOT_USE
00:00:30.300,,,,,30300.0000000007,DO_NOT_USE
00:00:30.333,,,,,30333.333333334,DO_NOT_USE
00:00:30.367,,,,,30366.6666666673,DO_NOT_USE
00:00:30.400,,,,,30400.0000000007,DO_NOT_USE
00:00:30.433,,,,,30433.333333334,DO_NOT_USE
00:00:30.467,,,,,30466.6666666673,DO_NOT_USE
00:00:30.500,,,,,30500.0000000007,DO_NOT_USE
00:00:30.533,,,,,30533.333333334,DO_NOT_USE
00:00:30.567,,,,,30566.6666666673,DO_NOT_USE
00:00:30.600,,,,,30600.0000000007,DO_NOT_USE
00:00:30.633,,,,,30633.333333334,DO_NOT_USE
00:00:30.667,,,,,30666.6666666673,DO_NOT_USE
00:00:30.700,,,,,30700.0000000007,DO_NOT_USE
00:00:30.733,,,,,30733.333333334,DO_NOT_USE
00:00:30.767,,,,,30766.6666666674,DO_NOT_USE
00:00:30.800,,,,,30800.0000000007,DO_NOT_USE
00:00:30.833,,,,,30833.333333334,DO_NOT_USE
00:00:30.867,,,,,30866.6666666674,DO_NOT_USE
00:00:30.900,,,,,30900.0000000007,DO_NOT_USE
00:00:30.933,,,,,30933.333333334,DO_NOT_USE
00:00:30.967,,,,,30966.6666666674,DO_NOT_USE
00:00:31.000,,,,,31000.0000000007,DO_NOT_USE
00:00:31.033,,,,,31033.333333334,DO_NOT_USE
00:00:31.067,,,,,31066.6666666674,DO_NOT_USE
00:00:31.100,,,,,31100.0000000007,DO_NOT_USE
00:00:31.133,,,,,31133.333333334,DO_NOT_USE
00:00:31.167,,,,,31166.6666666674,DO_NOT_USE
00:00:31.200,,,,,31200.0000000007,DO_NOT_USE
00:00:31.233,,,,,31233.333333334,DO_NOT_USE
00:00:31.267,,,,,31266.6666666674,DO_NOT_USE
00:00:31.300,,,,,31300.0000000007,DO_NOT_USE
00:00:31.333,,,,,31333.333333334,DO_NOT_USE
00:00:31.367,,,,,31366.6666666674,DO_NOT_USE
00:00:31.400,,,,,31400.0000000007,DO_NOT_USE
00:00:31.433,,,,,31433.3333333341,DO_NOT_USE
00:00:31.467,,,,,31466.6666666674,DO_NOT_USE
00:00:31.500,,,,,31500.0000000007,DO_NOT_USE
00:00:31.533,,,,,31533.3333333341,DO_NOT_USE
00:00:31.567,,,,,31566.6666666674,DO_NOT_USE
00:00:31.600,,,,,31600.0000000007,DO_NOT_USE
00:00:31.633,,,,,31633.3333333341,DO_NOT_USE
00:00:31.667,,,,,31666.6666666674,DO_NOT_USE
00:00:31.700,,,,,31700.0000000007,DO_NOT_USE
00:00:31.733,,,,,31733.3333333341,DO_NOT_USE
00:00:31.767,,,,,31766.6666666674,DO_NOT_USE
